quote_id,product_family,power_kw,weight_kg,pressure_bar,material_grade,custom_machining_hours,num_components,tolerance_class,order_quantity,lead_time_days,customer_segment,region,competitor_present,contract_type,gross_margin_kusd,final_price_kusd
Q01970,Valve-Z,12.5,62.0,88.7,Standard,26.4,49,Std,10,151.0,MidMarket,East,No,Framework,6.57,26.27
Q01971,Valve-Z,13.8,79.0,217.2,Standard,35.5,90,Precision,9,43.0,MidMarket,West,No,Annual,11.07,38.44
Q01972,Compressor-Y,213.4,833.0,234.0,Standard,105.5,240,Precision,29,117.0,SMB,North,No,Annual,61.49,225.31
Q01973,Pump-A,34.7,142.0,24.5,Stainless,28.3,87,Std,11,49.0,Enterprise,South,Yes,Spot,7.27,40.16
Q01974,Turbine-T,418.0,1479.0,113.6,Alloy,118.5,156,Std,48,92.0,SMB,North,Yes,Spot,84.0,342.17
Q01975,Pump-B,81.3,361.0,225.1,Stainless,20.6,151,Ultra,30,33.0,Enterprise,West,No,Annual,13.71,93.15
Q01976,Valve-Z,8.0,74.0,175.8,Stainless,30.3,104,Std,2,107.0,MidMarket,North,No,Spot,9.78,33.0
Q01977,Pump-B,70.4,291.0,85.0,Alloy,30.5,224,Std,37,84.0,SMB,South,Yes,Spot,13.71,76.61
Q01978,Valve-Z,10.8,,18.6,Standard,20.9,78,Std,32,125.0,MidMarket,South,Yes,Annual,3.04,22.96
Q01979,Pump-A,24.7,79.0,123.5,Stainless,13.8,84,Std,13,142.0,MidMarket,East,No,Annual,10.91,37.94
Q01980,Valve-Z,10.0,75.0,247.9,Standard,27.9,76,Std,24,55.0,Enterprise,East,Yes,Annual,3.73,24.63
Q01981,Compressor-Y,291.0,1006.0,76.9,Standard,72.9,234,Ultra,17,45.0,SMB,East,Yes,Framework,50.52,260.59
Q01982,Valve-Z,12.0,30.0,100.7,Titanium,26.1,58,Std,27,84.0,MidMarket,West,Yes,Spot,4.01,29.04
Q01983,Turbine-T,740.9,2497.0,121.7,Standard,108.3,343,Precision,35,119.0,SMB,South,Yes,Framework,65.56,412.34
Q01984,Pump-A,20.3,112.0,154.7,Standard,23.1,104,Ultra,32,20.0,Enterprise,East,No,Framework,5.95,45.39
Q01985,Pump-B,104.8,433.0,228.7,Stainless,24.2,188,Std,7,141.0,MidMarket,North,No,Annual,26.45,90.31
Q01986,Compressor-X,216.4,771.0,200.2,Standard,29.7,147,Std,49,145.0,MidMarket,South,No,Spot,28.45,127.05
Q01987,Pump-A,40.2,,79.0,Standard,36.4,106,Std,34,121.0,MidMarket,North,No,Spot,11.97,47.91
Q01988,Pump-B,106.8,442.0,150.7,Standard,33.5,139,Std,9,53.0,SMB,East,Yes,Spot,24.26,85.91
Q01989,Turbine-T,462.9,1573.0,100.0,Stainless,44.0,167,Precision,14,93.0,MidMarket,North,No,Framework,86.96,356.08
Q01990,Pump-A,40.6,184.0,42.7,Alloy,20.2,109,Std,23,52.0,Enterprise,South,No,Spot,10.99,46.65
Q01991,Pump-A,40.7,125.0,217.9,Standard,10.0,81,Precision,40,43.0,Enterprise,North,No,Spot,8.97,40.97
Q01992,Pump-B,51.3,248.0,169.9,Stainless,31.6,205,Std,3,80.0,SMB,South,Yes,Spot,23.14,77.97
Q01993,Pump-A,28.0,138.0,123.9,Standard,26.3,79,Std,44,118.0,Enterprise,South,Yes,Annual,4.0,33.5
Q01994,Pump-A,38.6,148.0,11.2,Stainless,35.9,39,Precision,6,38.0,SMB,North,No,Framework,14.52,52.88
Q01995,Valve-Z,6.5,73.0,41.2,Stainless,28.1,108,Std,14,50.0,SMB,North,Yes,Spot,6.8,29.44
Q01996,Pump-B,88.2,382.0,193.9,Stainless,72.0,226,Std,29,,Enterprise,South,No,Spot,16.85,89.32
Q01997,Turbine-T,352.1,1237.0,50.0,Standard,33.6,132,Ultra,19,30.0,Enterprise,North,No,Spot,84.5,358.29
Q01998,Compressor-Y,303.1,1114.0,150.4,Standard,76.5,123,Std,28,69.0,SMB,West,Yes,Annual,28.54,178.5
Q01999,Valve-Z,11.0,,80.0,Standard,23.9,100,Precision,3,94.0,Enterprise,South,Yes,Annual,5.26,29.47
Q02000,Pump-B,90.4,378.0,76.1,Alloy,21.5,138,Std,9,121.0,MidMarket,South,Yes,Spot,16.68,78.66
Q02001,Pump-B,63.1,250.0,175.6,Standard,21.1,133,Std,11,109.0,MidMarket,West,Yes,Spot,17.18,65.99
Q02002,Pump-B,110.3,451.0,238.5,Titanium,43.5,173,Ultra,10,89.0,SMB,East,No,Annual,43.49,157.31
Q02003,Pump-A,35.1,132.0,101.7,Standard,8.7,56,Precision,2,26.0,SMB,North,No,Spot,17.94,47.55
Q02004,Compressor-Y,238.5,883.0,77.9,Standard,62.5,98,Std,49,93.0,MidMarket,South,No,Spot,33.54,165.61
Q02005,Pump-B,90.2,390.0,174.6,Stainless,36.1,92,Std,15,101.0,Enterprise,West,No,Annual,14.4,74.05
Q02006,Turbine-T,718.2,2432.0,221.1,Standard,24.8,315,Std,48,50.0,SMB,South,No,Spot,88.62,366.07
Q02007,Valve-Z,8.2,84.0,237.5,Titanium,25.0,81,Precision,40,52.0,Enterprise,North,No,Spot,7.96,37.76
Q02008,Valve-Z,7.9,40.0,95.2,Standard,21.2,105,Std,15,152.0,MidMarket,East,Yes,Spot,5.67,25.4
Q02009,Pump-A,26.7,157.0,49.6,Standard,30.3,68,Precision,4,69.0,SMB,West,Yes,Spot,13.99,48.5
Q02010,Compressor-Y,437.5,1503.0,112.6,Alloy,70.2,92,Precision,5,94.0,SMB,West,No,Annual,104.85,325.04
Q02011,Pump-B,97.6,378.0,215.3,Standard,40.9,75,Std,25,115.0,Enterprise,West,No,Spot,14.02,72.3
Q02012,Valve-Z,13.6,109.0,7.4,Standard,31.2,63,Std,13,33.0,MidMarket,North,No,Spot,9.16,31.36
Q02013,Valve-Z,13.4,77.0,52.2,Titanium,9.7,116,Precision,18,23.0,Enterprise,South,No,Spot,8.0,36.37
Q02014,Valve-Z,12.4,79.0,171.3,Standard,10.2,32,Std,14,128.0,SMB,West,No,Annual,6.63,22.32
Q02015,Pump-A,38.0,154.0,114.2,Stainless,32.4,86,Precision,44,63.0,SMB,East,No,Spot,16.04,55.67
Q02016,Turbine-T,432.1,1468.0,142.9,Standard,62.0,295,Std,21,119.0,MidMarket,South,No,Annual,77.01,301.61
Q02017,Compressor-X,167.9,623.0,224.5,Standard,60.7,226,Std,2,86.0,Enterprise,North,Yes,Framework,23.56,122.16
Q02018,Compressor-Y,342.8,1242.0,177.4,Titanium,28.8,263,Std,44,128.0,SMB,West,Yes,Spot,54.15,246.68
Q02019,Compressor-Y,307.9,1099.0,206.1,Stainless,75.8,212,Precision,30,,Enterprise,East,Yes,Annual,25.04,210.08
Q02020,Compressor-X,180.8,686.0,199.6,Alloy,66.8,227,Precision,30,142.0,SMB,South,No,Framework,33.81,164.67
Q02021,Turbine-T,606.3,2046.0,240.2,Standard,61.0,208,Std,27,127.0,Enterprise,West,Yes,Annual,26.27,283.71
Q02022,Pump-B,46.7,226.0,228.6,Standard,45.4,61,Std,10,67.0,SMB,North,No,Spot,20.32,68.61
Q02023,Valve-Z,10.6,69.0,209.5,Alloy,28.3,36,Precision,35,38.0,MidMarket,West,No,Spot,7.78,32.85
Q02024,Pump-B,95.9,382.0,144.9,Alloy,75.8,138,Precision,16,24.0,SMB,West,Yes,Framework,22.46,108.56
Q02025,Turbine-T,503.0,1727.0,85.5,Titanium,84.5,323,Std,24,35.0,Enterprise,South,Yes,Spot,73.4,386.49
Q02026,Pump-A,26.9,93.0,95.9,Alloy,37.9,40,Std,26,80.0,Enterprise,South,Yes,Spot,6.06,39.3
Q02027,Pump-B,74.0,305.0,166.5,Alloy,41.5,76,Std,49,75.0,MidMarket,South,No,Spot,19.5,79.69
Q02028,Compressor-X,153.3,570.0,48.1,Standard,68.6,77,Precision,33,109.0,SMB,West,Yes,Spot,24.72,129.66
Q02029,Pump-B,105.6,393.0,232.3,Standard,64.4,109,Ultra,25,71.0,Enterprise,South,No,Annual,23.55,116.4
Q02030,Pump-B,96.9,,85.9,Titanium,60.0,135,Std,15,21.0,MidMarket,East,No,Spot,31.93,112.03
Q02031,Compressor-Y,434.2,1506.0,55.3,Alloy,94.8,136,Std,44,20.0,MidMarket,South,Yes,Annual,34.81,232.97
Q02032,Compressor-X,142.2,537.0,53.0,Stainless,49.5,108,Std,46,75.0,MidMarket,West,Yes,Spot,16.31,106.83
Q02033,Valve-Z,6.3,123.0,233.3,Standard,27.2,31,Std,18,118.0,SMB,West,No,Framework,6.36,25.44
Q02034,Pump-A,36.8,135.0,239.9,Standard,35.5,55,Precision,7,62.0,MidMarket,East,Yes,Annual,11.89,48.6
Q02035,Compressor-Y,332.0,1205.0,153.9,Alloy,97.6,350,Precision,5,26.0,MidMarket,East,No,Spot,87.26,301.7
Q02036,Compressor-X,158.2,583.0,42.9,Stainless,64.7,147,Ultra,28,30.0,SMB,West,No,Spot,48.01,186.15
Q02037,Valve-Z,10.8,94.0,206.0,Standard,22.1,85,Ultra,42,33.0,Enterprise,East,No,Framework,4.6,33.16
Q02038,Pump-A,42.8,198.0,193.6,Stainless,20.0,118,Std,23,109.0,SMB,West,No,Spot,14.95,49.39
Q02039,Compressor-Y,271.8,978.0,183.7,Standard,51.2,196,Std,23,155.0,SMB,South,Yes,Spot,43.69,183.95
Q02040,Compressor-Y,206.0,784.0,7.1,Standard,114.8,232,Precision,11,78.0,SMB,East,No,Spot,86.67,250.26
Q02041,Compressor-X,184.1,654.0,39.4,Stainless,77.3,205,Std,42,154.0,SMB,West,No,Framework,22.01,130.98
Q02042,Pump-A,20.4,99.0,54.4,Standard,9.4,101,Std,1,93.0,SMB,North,No,Framework,11.8,36.66
Q02043,Turbine-T,617.2,2043.0,22.8,Standard,37.0,114,Ultra,6,96.0,MidMarket,North,No,Spot,165.15,515.29
Q02044,Pump-B,76.8,319.0,115.5,Stainless,78.8,187,Std,15,126.0,Enterprise,East,Yes,Annual,15.25,84.89
Q02045,Pump-A,37.3,157.0,47.2,Stainless,32.3,65,Std,27,46.0,MidMarket,East,Yes,Annual,6.27,39.8
Q02046,Pump-A,20.5,95.0,42.7,Standard,39.4,50,Std,39,131.0,Enterprise,North,No,Spot,7.04,36.41
Q02047,Pump-A,42.3,220.0,169.4,Stainless,27.8,33,Std,34,21.0,SMB,North,No,Spot,12.21,45.21
Q02048,Valve-Z,10.8,58.0,148.9,Alloy,8.9,120,Std,9,129.0,MidMarket,West,No,Framework,8.55,29.31
Q02049,Compressor-Y,293.5,,72.5,Standard,27.5,158,Std,2,70.0,SMB,East,Yes,Framework,52.07,190.23
Q02050,Compressor-X,93.1,367.0,198.4,Standard,47.8,226,Std,17,114.0,MidMarket,North,Yes,Annual,17.66,97.62
Q02051,Compressor-X,96.7,350.0,68.9,Stainless,48.4,239,Precision,39,85.0,MidMarket,West,Yes,Spot,23.86,122.1
Q02052,Pump-A,43.5,194.0,91.1,Standard,30.9,88,Precision,43,22.0,MidMarket,North,Yes,Spot,6.29,45.61
Q02053,Pump-A,44.5,158.0,81.1,Alloy,35.4,50,Precision,21,47.0,SMB,North,No,Framework,16.0,58.41
Q02054,Pump-A,31.1,123.0,203.5,Alloy,37.3,35,Std,7,49.0,SMB,East,No,Annual,17.3,51.33
Q02055,Compressor-X,150.9,556.0,81.3,Standard,50.9,150,Precision,18,89.0,SMB,South,No,Spot,49.68,152.81
Q02056,Pump-B,87.1,368.0,208.6,Stainless,65.4,111,Std,21,37.0,SMB,West,Yes,Annual,17.69,83.72
Q02057,Pump-A,33.9,184.0,19.5,Stainless,36.6,71,Ultra,45,,Enterprise,East,No,Spot,13.3,61.71
Q02058,Valve-Z,10.7,122.0,87.8,Standard,25.0,65,Precision,48,136.0,MidMarket,West,No,Spot,7.23,30.97
Q02059,Valve-Z,8.2,88.0,131.9,Standard,24.7,93,Precision,10,106.0,MidMarket,West,No,Spot,11.89,35.79
Q02060,Pump-A,19.5,130.0,104.3,Alloy,16.1,39,Precision,32,130.0,Enterprise,North,No,Spot,8.42,40.36
Q02061,Compressor-X,192.4,666.0,78.5,Standard,31.9,137,Precision,3,135.0,MidMarket,East,No,Spot,45.49,152.75
Q02062,Compressor-X,176.4,629.0,222.0,Stainless,26.7,169,Precision,27,114.0,Enterprise,West,No,Annual,16.61,125.62
Q02063,Compressor-Y,423.4,,151.5,Stainless,105.1,144,Std,1,127.0,SMB,West,No,Spot,103.14,291.88
Q02064,Pump-B,91.6,389.0,31.0,Stainless,25.1,121,Std,26,146.0,Enterprise,South,Yes,Spot,8.79,67.39
Q02065,Pump-B,46.4,244.0,210.2,Stainless,58.5,179,Std,21,157.0,SMB,North,Yes,Spot,19.55,78.41
Q02066,Turbine-T,630.5,2151.0,84.3,Standard,42.4,212,Std,37,31.0,Enterprise,North,No,Spot,64.21,323.16
Q02067,Pump-B,71.3,348.0,235.8,Alloy,33.0,111,Std,39,140.0,SMB,East,No,Annual,24.66,84.59
Q02068,Pump-A,38.8,163.0,212.1,Standard,12.0,113,Precision,1,33.0,SMB,West,No,Spot,20.53,54.81
Q02069,Turbine-T,725.8,2441.0,247.0,Standard,25.2,136,Precision,23,79.0,SMB,East,Yes,Framework,43.53,356.02
Q02070,Pump-A,44.7,230.0,136.2,Standard,29.3,93,Std,39,90.0,Enterprise,East,Yes,Annual,1.96,36.73
Q02071,Pump-B,54.5,288.0,140.0,Alloy,16.1,178,Std,23,27.0,SMB,North,No,Spot,23.09,78.39
Q02072,Pump-A,23.7,112.0,246.0,Standard,20.9,77,Precision,22,74.0,SMB,East,No,Annual,11.57,42.79
Q02073,Compressor-Y,351.4,1221.0,129.1,Standard,98.3,278,Ultra,25,,SMB,West,Yes,Annual,58.44,296.84
Q02074,Pump-A,39.1,172.0,100.4,Alloy,34.6,58,Std,5,81.0,SMB,North,No,Spot,15.97,52.34
Q02075,Compressor-Y,447.9,1542.0,94.6,Stainless,54.7,236,Ultra,23,62.0,Enterprise,South,Yes,Annual,35.89,296.67
Q02076,Turbine-T,522.7,1816.0,135.3,Stainless,48.2,202,Precision,3,89.0,MidMarket,South,No,Spot,135.9,422.89
Q02077,Pump-B,53.8,261.0,231.2,Stainless,18.6,94,Std,33,36.0,MidMarket,West,No,Spot,17.44,65.57
Q02078,Compressor-X,195.2,768.0,240.1,Standard,42.2,160,Precision,31,107.0,MidMarket,North,Yes,Annual,21.18,134.38
Q02079,Valve-Z,9.2,77.0,180.2,Alloy,34.5,93,Std,20,41.0,MidMarket,West,No,Spot,8.72,34.06
Q02080,Compressor-Y,191.1,755.0,199.8,Standard,80.3,171,Std,34,112.0,Enterprise,North,No,Annual,34.3,163.71
Q02081,Valve-Z,6.9,83.0,177.9,Stainless,39.6,69,Ultra,5,47.0,MidMarket,West,No,Spot,13.64,46.99
Q02082,Valve-Z,14.1,85.0,224.1,Alloy,38.0,81,Std,19,40.0,Enterprise,East,No,Spot,6.97,33.5
Q02083,Pump-A,31.6,136.0,149.4,Stainless,8.3,101,Precision,19,146.0,Enterprise,West,No,Spot,11.34,44.07
Q02084,Pump-B,77.1,310.0,150.1,Alloy,79.4,179,Std,41,27.0,SMB,East,Yes,Spot,16.32,89.53
Q02085,Turbine-T,501.0,1707.0,177.6,Standard,33.2,247,Precision,29,59.0,SMB,West,No,Spot,110.36,375.95
Q02086,Compressor-Y,356.7,1252.0,119.1,Standard,57.9,238,Std,40,157.0,MidMarket,North,No,Framework,39.62,200.73
Q02087,Compressor-Y,238.8,887.0,55.8,Titanium,66.1,257,Ultra,44,74.0,MidMarket,South,No,Spot,62.53,312.48
Q02088,Compressor-Y,343.7,1228.0,101.3,Alloy,110.4,325,Precision,27,85.0,Enterprise,East,No,Spot,64.5,283.57
Q02089,Pump-B,77.8,341.0,211.2,Stainless,48.2,113,Precision,5,157.0,SMB,North,No,Annual,30.48,99.98
Q02090,Compressor-X,146.6,520.0,166.6,Standard,30.4,198,Ultra,39,67.0,Enterprise,North,Yes,Framework,12.14,132.35
Q02091,Compressor-Y,275.7,1032.0,222.1,Titanium,98.0,333,Std,25,155.0,MidMarket,East,No,Annual,72.03,268.7
Q02092,Pump-A,31.6,170.0,28.3,Stainless,29.6,118,Std,40,46.0,SMB,North,Yes,Annual,9.14,43.48
Q02093,Pump-B,84.9,351.0,107.1,Standard,51.7,65,Std,13,135.0,MidMarket,West,No,Framework,17.19,75.01
Q02094,Turbine-T,662.4,2283.0,183.4,Alloy,26.1,232,Std,7,74.0,MidMarket,West,Yes,Spot,109.6,401.65
Q02095,Pump-B,46.8,247.0,62.1,Standard,47.4,95,Std,4,86.0,MidMarket,East,Yes,Spot,14.26,64.68
Q02096,Pump-B,75.1,291.0,69.5,Stainless,72.1,216,Precision,35,73.0,MidMarket,North,Yes,Annual,10.04,88.97
Q02097,Valve-Z,9.9,125.0,247.0,Alloy,29.2,33,Precision,24,150.0,SMB,East,No,Spot,10.89,36.88
Q02098,Pump-A,19.5,73.0,119.7,Titanium,35.4,94,Std,36,36.0,MidMarket,South,Yes,Spot,7.1,45.26
Q02099,Compressor-Y,447.7,1569.0,87.8,Stainless,78.1,295,Precision,45,120.0,MidMarket,East,Yes,Framework,28.39,251.66
Q02100,Pump-A,37.4,155.0,151.8,Stainless,31.1,31,Std,31,25.0,SMB,East,Yes,Annual,6.87,38.76
Q02101,Compressor-Y,287.1,1041.0,56.0,Stainless,46.3,282,Precision,2,158.0,MidMarket,South,No,Spot,93.81,269.78
Q02102,Compressor-X,168.5,589.0,207.6,Stainless,32.9,179,Std,29,46.0,MidMarket,West,Yes,Spot,20.09,114.78
Q02103,Valve-Z,11.3,45.0,248.1,Standard,28.6,93,Std,32,82.0,SMB,North,Yes,Annual,6.18,27.68
Q02104,Pump-A,27.4,93.0,200.9,Titanium,27.3,63,Std,20,69.0,MidMarket,South,Yes,Annual,8.94,45.65
Q02105,Compressor-X,128.0,484.0,109.2,Standard,44.4,85,Std,45,111.0,MidMarket,North,No,Spot,18.49,99.4
Q02106,Compressor-X,178.0,616.0,175.7,Alloy,63.7,116,Std,38,73.0,SMB,East,No,Framework,32.78,139.95
Q02107,Pump-B,93.5,376.0,85.7,Titanium,36.3,218,Std,30,73.0,MidMarket,West,No,Spot,20.85,98.56
Q02108,Pump-A,30.8,135.0,119.0,Standard,24.4,103,Std,48,120.0,SMB,North,No,Framework,8.41,38.85
Q02109,Valve-Z,12.3,102.0,76.9,Stainless,10.5,94,Std,21,21.0,SMB,South,Yes,Framework,3.63,23.2
Q02110,Pump-A,40.6,216.0,248.6,Stainless,19.6,119,Std,2,147.0,Enterprise,East,Yes,Spot,11.82,46.13
Q02111,Valve-Z,11.5,53.0,188.8,Standard,18.0,55,Precision,20,87.0,MidMarket,West,No,Spot,7.61,28.07
Q02112,Pump-A,27.4,129.0,128.9,Standard,38.5,62,Std,3,100.0,MidMarket,East,Yes,Spot,10.03,41.3
Q02113,Compressor-X,207.0,701.0,116.0,Alloy,45.2,229,Ultra,11,128.0,Enterprise,East,No,Annual,41.75,200.7
Q02114,Valve-Z,13.2,89.0,195.3,Stainless,22.6,104,Std,32,138.0,MidMarket,North,No,Spot,6.48,29.06
Q02115,Valve-Z,8.6,89.0,156.4,Stainless,38.9,93,Precision,3,63.0,MidMarket,East,No,Framework,9.53,38.27
Q02116,Compressor-Y,185.7,737.0,178.8,Stainless,83.9,198,Std,1,54.0,SMB,South,No,Annual,75.69,212.83
Q02117,Pump-B,47.9,234.0,112.1,Alloy,19.0,151,Std,39,56.0,MidMarket,North,Yes,Spot,10.85,63.84
Q02118,Compressor-X,145.5,552.0,99.4,Standard,45.1,224,Precision,43,48.0,Enterprise,North,No,Spot,23.2,127.21
Q02119,Compressor-X,119.5,453.0,8.8,Titanium,49.9,109,Std,30,67.0,SMB,East,Yes,Framework,15.32,121.77
Q02120,Valve-Z,13.2,51.0,206.9,Titanium,37.0,63,Precision,44,50.0,MidMarket,North,No,Spot,7.69,40.05
Q02121,Compressor-X,100.3,427.0,225.4,Standard,47.5,146,Std,48,31.0,MidMarket,East,Yes,Spot,15.6,94.34
Q02122,Pump-B,84.3,405.0,226.2,Alloy,72.4,102,Std,12,133.0,Enterprise,South,No,Spot,25.87,97.04
Q02123,Pump-A,31.8,136.0,178.3,Stainless,26.7,71,Std,3,112.0,Enterprise,East,Yes,Framework,6.88,38.22
Q02124,Pump-A,35.9,131.0,142.2,Alloy,34.0,63,Std,29,79.0,MidMarket,West,Yes,Annual,6.12,41.43
Q02125,Valve-Z,13.6,67.0,80.6,Alloy,18.4,81,Precision,40,22.0,Enterprise,North,No,Spot,6.11,31.26
Q02126,Valve-Z,10.7,64.0,82.0,Alloy,33.7,119,Std,20,59.0,MidMarket,West,No,Spot,9.02,35.27
Q02127,Pump-B,99.6,448.0,233.0,Stainless,47.9,168,Std,31,25.0,Enterprise,East,No,Spot,18.49,86.15
Q02128,Pump-A,36.7,170.0,240.3,Standard,9.9,95,Precision,13,26.0,MidMarket,South,Yes,Framework,6.78,39.44
Q02129,Compressor-Y,380.5,1349.0,47.9,Standard,116.8,281,Precision,29,111.0,SMB,South,No,Framework,68.57,276.78
Q02130,Valve-Z,8.8,87.0,233.2,Alloy,29.2,108,Std,30,66.0,Enterprise,North,Yes,Spot,2.72,27.58
Q02131,Compressor-Y,413.0,1425.0,206.7,Stainless,90.8,350,Std,41,101.0,SMB,East,Yes,Framework,41.76,233.19
Q02132,Compressor-X,91.5,365.0,232.3,Standard,27.1,214,Precision,46,148.0,MidMarket,East,No,Spot,27.07,112.9
Q02133,Pump-B,108.4,384.0,127.9,Alloy,32.1,163,Std,33,127.0,MidMarket,South,No,Annual,18.66,86.95
Q02134,Pump-B,98.8,416.0,94.2,Titanium,17.8,216,Precision,30,85.0,SMB,South,No,Framework,25.65,111.9
Q02135,Valve-Z,9.4,43.0,173.7,Stainless,8.3,93,Precision,20,74.0,MidMarket,West,Yes,Annual,5.46,25.81
Q02136,Compressor-X,179.4,648.0,173.3,Titanium,73.6,159,Precision,45,114.0,SMB,North,Yes,Spot,36.43,181.53
Q02137,Pump-A,23.8,90.0,93.8,Alloy,24.9,86,Std,11,47.0,SMB,North,No,Framework,13.55,45.23
Q02138,Pump-B,49.7,239.0,140.9,Titanium,66.6,167,Std,48,33.0,Enterprise,East,Yes,Spot,13.71,86.98
Q02139,Pump-B,71.6,331.0,51.5,Standard,69.5,214,Precision,33,60.0,SMB,West,Yes,Framework,12.83,87.89
Q02140,Pump-B,52.8,271.0,183.3,Titanium,22.6,163,Std,33,107.0,Enterprise,North,Yes,Annual,4.92,69.33
Q02141,Valve-Z,8.8,70.0,142.5,Standard,26.7,64,Std,6,103.0,MidMarket,South,No,Annual,8.66,28.55
Q02142,Pump-B,107.5,442.0,193.3,Stainless,74.1,123,Std,35,151.0,SMB,North,Yes,Annual,18.5,91.3
Q02143,Pump-B,112.5,405.0,202.2,Standard,59.2,134,Std,12,144.0,MidMarket,North,Yes,Annual,19.04,86.5
Q02144,Valve-Z,14.1,88.0,142.9,Alloy,8.8,107,Std,19,145.0,MidMarket,South,No,Annual,5.55,26.74
Q02145,Pump-B,78.7,319.0,167.9,Stainless,72.2,201,Std,9,141.0,MidMarket,West,No,Annual,27.23,96.28
Q02146,Pump-A,43.4,179.0,11.2,Alloy,18.0,55,Precision,38,132.0,Enterprise,West,Yes,Spot,6.99,45.39
Q02147,Compressor-X,147.2,531.0,215.5,Standard,73.4,105,Std,48,136.0,SMB,North,Yes,Spot,20.18,112.04
Q02148,Compressor-X,191.7,657.0,89.2,Stainless,56.3,103,Std,15,33.0,SMB,West,Yes,Framework,23.99,125.52
Q02149,Compressor-X,203.8,726.0,68.8,Stainless,38.1,173,Precision,11,70.0,SMB,East,Yes,Spot,39.74,158.54
Q02150,Pump-A,40.5,158.0,237.3,Stainless,11.9,112,Std,47,78.0,SMB,South,No,Framework,9.89,41.34
Q02151,Valve-Z,12.9,53.0,39.7,Stainless,36.3,30,Std,5,156.0,Enterprise,West,Yes,Spot,4.38,26.42
Q02152,Valve-Z,9.8,20.0,221.4,Stainless,32.5,73,Precision,48,20.0,SMB,East,No,Annual,9.81,35.04
Q02153,Compressor-X,198.7,756.0,11.2,Alloy,55.7,229,Ultra,1,144.0,MidMarket,East,Yes,Spot,58.84,220.32
Q02154,Compressor-X,124.8,482.0,176.1,Stainless,16.6,217,Precision,34,122.0,MidMarket,East,No,Spot,26.6,123.23
Q02155,Valve-Z,8.8,93.0,25.8,Standard,10.7,105,Precision,30,64.0,Enterprise,East,Yes,Annual,1.26,22.37
Q02156,Turbine-T,667.0,2321.0,114.9,Standard,79.4,353,Precision,3,65.0,MidMarket,East,Yes,Annual,64.56,387.85
Q02157,Valve-Z,13.9,53.0,235.3,Standard,20.9,105,Std,36,52.0,MidMarket,East,No,Annual,6.16,26.98
Q02158,Pump-A,39.8,196.0,62.7,Alloy,14.7,57,Std,13,134.0,Enterprise,East,Yes,Spot,8.61,41.03
Q02159,Compressor-X,218.5,768.0,19.9,Stainless,21.7,210,Ultra,3,,MidMarket,South,Yes,Spot,51.34,197.16
Q02160,Valve-Z,12.2,104.0,120.7,Standard,14.7,44,Precision,7,26.0,Enterprise,East,No,Spot,8.42,28.55
Q02161,Compressor-X,212.4,760.0,69.9,Standard,50.6,164,Precision,39,129.0,SMB,South,No,Spot,43.83,162.37
Q02162,Pump-A,31.6,160.0,27.3,Standard,23.7,39,Std,23,85.0,SMB,North,Yes,Annual,5.71,33.94
Q02163,Pump-A,30.2,189.0,57.1,Standard,10.0,67,Std,22,122.0,SMB,East,No,Framework,11.16,37.71
Q02164,Compressor-X,200.9,768.0,149.5,Alloy,48.1,95,Std,27,137.0,Enterprise,South,No,Annual,24.99,133.84
Q02165,Compressor-X,171.0,635.0,203.0,Stainless,46.6,175,Std,26,111.0,MidMarket,North,Yes,Annual,18.66,117.3
Q02166,Pump-A,35.9,145.0,134.5,Alloy,25.2,96,Precision,41,58.0,MidMarket,East,No,Framework,11.43,51.57
Q02167,Valve-Z,10.7,87.0,146.2,Stainless,33.6,42,Std,21,23.0,MidMarket,East,Yes,Annual,4.4,26.49
Q02168,Valve-Z,8.1,43.0,122.7,Stainless,24.2,57,Std,44,85.0,MidMarket,South,No,Framework,5.33,24.88
Q02169,Compressor-Y,276.6,1026.0,89.0,Stainless,82.9,219,Ultra,2,156.0,MidMarket,North,Yes,Spot,80.3,299.6
Q02170,Pump-B,56.5,316.0,187.9,Stainless,41.3,83,Std,34,101.0,SMB,West,No,Spot,20.66,74.6
Q02171,Pump-B,78.4,317.0,134.9,Standard,49.6,91,Precision,20,148.0,Enterprise,West,Yes,Spot,13.81,79.19
Q02172,Compressor-X,107.3,415.0,125.9,Standard,79.8,174,Precision,49,114.0,Enterprise,South,No,Annual,17.73,118.83
Q02173,Compressor-X,161.2,608.0,197.2,Standard,24.1,91,Std,12,36.0,MidMarket,East,No,Framework,24.84,108.69
Q02174,Valve-Z,6.7,49.0,32.1,Alloy,38.1,59,Ultra,22,65.0,SMB,West,Yes,Annual,9.2,42.73
Q02175,Valve-Z,7.1,52.0,88.2,Standard,26.9,39,Std,19,138.0,SMB,South,Yes,Framework,4.51,22.9
Q02176,Compressor-X,149.7,570.0,165.5,Standard,47.9,112,Std,46,141.0,Enterprise,North,Yes,Spot,11.57,99.09
Q02177,Valve-Z,6.3,94.0,109.5,Standard,31.8,54,Std,16,110.0,MidMarket,North,No,Spot,8.38,28.95
Q02178,Compressor-X,111.5,457.0,77.5,Standard,70.5,83,Std,48,79.0,SMB,South,Yes,Framework,17.25,100.78
Q02179,Pump-A,35.4,157.0,240.8,Standard,9.4,33,Precision,16,123.0,Enterprise,East,Yes,Framework,5.12,34.34
